1	73.29411764705883
2	136.6151202749141
3	36.11703239289446
4	12.83907649896623
5	10.287375029063009
6	6.811829515801682
7	5.072544642857143
8	3.947416974169742
9	2.3864306784660765
10	2.1057934508816123
11	1.7231638418079096
12	1.5913978494623655
13	1.4705882352941178
14	1.4166666666666667
15	1.6
16	1.4444444444444444
17	1.0
18	1.25
19	1.0
20	1.0
22	1.0
